Elapsed_Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
399.967,0.000472754394800224,-0.0007096110051434349,-0.03595182771786104,0.0002896339053871412,0.00035513273471653373,0.00038942568818460294,0.9999998191702711
Elapsed_Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
497.247,-0.016455286304783892,-0.010500325717954324,-0.08473777542878783,-0.0023733460283112346,0.0008813580846564892,0.00014528449109217252,0.9999967846593173
Elapsed_Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
534.387,-0.013908008458647007,-0.018393964699416985,-0.08293384593743161,-0.0029479249114219034,0.0018302624452451554,0.004502420751783052,0.9999838439122264
534.487,-0.013922950544959121,-0.018413268969612255,-0.0828904408781437,-0.0031893985119887465,0.0018441132818560438,0.004806986239862684,0.9999816597651305
534.607,-0.013919931630685733,-0.018428183119193798,-0.08286162883830833,-0.00340604946713964,0.0018704479204396521,0.004514760695585814,0.9999822584363515
534.717,-0.013924041522519618,-0.018445688644074597,-0.08280470240558677,-0.0036484738836635422,0.001880772468951887,0.004818648045741615,0.9999799657814407
534.837,-0.013918344529605359,-0.01846675450080408,-0.0827297041980814,-0.003865786056759402,0.001903231831283038,0.00452600637248626,0.9999804741459085
534.987,-0.013921997013284827,-0.018499134895804854,-0.08264674222807186,-0.004109940622722676,0.0019096418206355362,0.004829796427903658,0.9999780671208042
535.087,-0.013917144345337288,-0.018527995627456172,-0.08256876227899815,-0.004329311010517158,0.0019279338623129764,0.004536794736895166,0.9999784785837704
535.217,-0.01392169914874413,-0.018564341951646666,-0.08248822277417993,-0.0045755567736752555,0.0019304249814570103,0.00484037535689748,0.9999759539638972
535.317,-0.013917676344031014,-0.018595585669004423,-0.08241169512591867,-0.004796942779810112,0.0019444772479611093,0.004547102885209202,0.9999762658201197
535.467,-0.013919289006914084,-0.018653488540373884,-0.08258829253930758,-0.0050473793176819964,0.0019395069518855924,0.00485105131766325,0.9999736144398612
535.597,-0.013913132031525784,-0.01870481523104304,-0.08253725418883141,-0.005270336201290028,0.001944631418503137,0.00455863975384023,0.9999738300418497
535.717,-0.013917472913717067,-0.018752967884923987,-0.08242133265899901,-0.005520714058317754,0.0019331817081895694,0.004863132356431761,0.9999710668156621
535.817,-0.013913335877213735,-0.018789941458235503,-0.08229950880780501,-0.005744921811390739,0.0019317556026040806,0.004570779391881442,0.9999711856695788
535.927,-0.01391646075920491,-0.018829105993372213,-0.08218664812254882,-0.005997678214572143,0.0019144560795121648,0.004875289693181066,0.9999682966296289
536.047,-0.013911975528994276,-0.018863485724876845,-0.08208799346265291,-0.006224803449320929,0.0019072900101156337,0.004582991079412595,0.9999683046275021
536.187,-0.01391334389131477,-0.01890844502487972,-0.08198864003704781,-0.006504937815668835,0.0018850837614453535,0.004887752464733617,0.9999651204512436
536.287,-0.013904587251520158,-0.018945090923821562,-0.08189593324560082,-0.006737107712217355,0.0018628993476172311,0.004595723123618122,0.9999650095451668
536.387,-0.0139044028732238,-0.01898026022992747,-0.08180387877013136,-0.006978880822349017,0.0018267804122773172,0.004900891711380589,0.9999619689549328
536.487,-0.013895242135592529,-0.019004489723709987,-0.08172178316207905,-0.007177275343516956,0.0018113119050676048,0.004609063017968013,0.9999619804802192
536.597,-0.013897064625759882,-0.019031476206415113,-0.08164219116731282,-0.007389090756506091,0.001780532929759207,0.004914366946265672,0.9999590391800035
536.727,-0.013890533555079722,-0.0190502922511499,-0.08157209661342758,-0.007559957472241431,0.0017712502291584128,0.004622588091820707,0.9999591698639384
536.837,-0.013892655816828116,-0.019078884125454085,-0.08150220508389798,-0.00776746679820468,0.0017364766767790532,0.004928248103054754,0.9999561807794002
536.967,-0.013885962106977187,-0.01910670758264863,-0.0814366935699744,-0.007957427842458432,0.001721904412979248,0.004636741488736473,0.9999561065445278
537.077,-0.013886884723609601,-0.01914363710663391,-0.08136630122545896,-0.00817893324107084,0.0016843994422709437,0.004942700223240276,0.9999529176736575
537.177,-0.013876695618108805,-0.019172850847206976,-0.08130074930002436,-0.008358380145970776,0.0016560328956840872,0.004651568987229894,0.9999528778609225
537.297,-0.01387486070021293,-0.01920313772682517,-0.08123466087367222,-0.008550031993091747,0.0016137844305603472,0.004956705503183976,0.9999498606046623
537.427,-0.013862828677038254,-0.019223149364615087,-0.08117699901282,-0.008701942722052781,0.0015813635471320579,0.004664864715689971,0.9999500060099896
